,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,target
414,0,0,3.0,0,0,0,2.61,1.83,38,86658.57,0
415,0,0,90.0,3,0,3,87.09,81.3,35,129147.96,0
416,3,3,1925.82,3,12,18,1061.1,839.49,42,69055.02,0
417,0,0,3.0,0,0,0,2.46,1.35,23,117310.979016494,0
418,9,3,5612.88,3,3,9,0.0,0.0,55,152748.96,0
419,6,18,823.29,24,3,45,437.28,25.02,29,148968.36,0
420,0,0,0.0,0,0,0,0.0,0.0,35,66997.47,0
421,0,0,3.0,0,0,0,2.85,2.52,23,126683.82,0
422,9,0,60.9,12,6,18,0.0,14.25,29,135728.43,0
423,12,6,0.42,6,6,18,0.0,0.69,44,177841.86,0
424,0,30,31.08,33,21,84,101.28,14.52,51,1069263.06,0
425,0,0,3.0,0,0,0,2.22,0.63,23,201217.53,0
426,0,0,3.0,0,0,0,2.16,0.51,28,75087.81,0
427,0,0,0.0,0,0,0,0.0,0.0,24,88620.93,0
428,15,18,27.72,24,27,69,43.74,58.56,23,97911.99,0
429,3,0,36.12,6,3,9,24.78,4.86,23,82420.38,0
430,0,0,3.0,0,0,0,2.28,0.81,25,92534.7,0
431,3,3,30.0,12,6,21,23.85,11.58,38,80154.87,0
432,3,3,5537.25,6,12,21,3817.02,150.03,49,62397.03,0
433,0,0,3.0,0,0,0,2.1,0.3,68,54046.29,0
434,0,0,3.0,0,0,0,2.76,2.31,28,109607.01,0
435,0,0,2.16,0,0,0,2.58,0.0,23,83080.59,0
436,0,0,3.0,0,0,0,2.73,2.22,29,117310.979016494,0
437,0,0,3.0,0,0,0,2.76,2.31,24,59771.61,0
438,0,0,0.0,3,0,3,0.0,0.0,30,117310.979016494,0
439,0,0,3.0,0,0,0,2.7,2.13,25,21300.03,0
440,0,0,0.0,3,3,6,0.0,0.0,23,189002.49,0
441,15,15,1.38,15,3,33,0.0,0.0,53,74281.41,0
442,0,0,0.0,0,0,0,0.0,0.0,25,83036.04,0
443,12,18,0.0,3,3,24,0.96,1.53,65,93480.09,0
444,6,24,222.39,57,12,93,135.0,18.0,48,117310.979016494,0
445,18,15,90.0,3,0,18,228.33,71.4,23,5431377.63,0
446,0,0,150.0,0,0,0,132.78,98.31,23,117310.979016494,0
447,9,33,351.72,15,3,51,3285.9,0.0,47,10528.47,0
448,12,0,695.49,3,0,3,863.85,384.09,36,96288.21,0
449,6,0,450.0,3,18,21,358.35,175.02,32,117310.979016494,0
450,0,0,3.0,6,0,6,2.16,0.51,28,140790.21,0
451,0,0,90.0,0,0,0,61.95,5.82,25,211939.05,0
452,0,0,0.0,0,6,6,0.0,0.0,43,117310.979016494,0
453,0,0,0.0,0,0,0,0.0,0.0,23,103275.84,0
454,9,6,39.0,3,3,12,64.5,0.0,35,86826.03,0
455,0,0,3.0,0,0,0,2.28,0.87,24,39773.04,0
456,0,0,3.0,0,0,0,2.43,1.29,25,80795.94,0
457,3,159,3090.78,129,132,420,4012.62,7896.75,57,124721.91,0
458,0,0,15.0,0,0,0,11.01,3.0,26,117310.979016494,0
459,3,0,3.0,0,0,0,2.4,1.23,23,45582.96,0
460,0,3,3.0,0,12,15,2.4,1.2,25,113402.82,0
461,12,12,0.0,39,3,54,0.0,464.52,34,90549.36,0
462,0,0,3.0,0,0,0,2.58,1.74,24,53800.11,0
463,0,0,0.0,0,0,0,0.0,0.0,72,267838.56,0
464,18,0,23240.34,27,6,33,0.0,0.0,51,97318.95,0
465,6,3,7250.28,24,3,30,10115.64,0.0,34,81513.36,0
466,0,0,3.0,0,0,0,2.82,2.43,31,69593.55,0
467,0,0,0.0,0,0,0,0.0,0.0,30,192647.49,1
468,0,0,0.0,0,3,3,0.0,0.0,23,46833.0,0
469,0,0,0.0,0,0,0,0.0,0.0,23,125133.93,0
470,0,0,3.0,0,0,0,2.07,0.18,23,267218.01,0
471,0,0,0.0,0,0,0,0.0,0.0,23,50658.18,0
472,0,0,0.0,0,0,0,0.0,0.0,25,278500.53,0
473,0,0,3.0,0,0,0,2.43,1.32,30,113322.45,0
474,0,0,3.0,0,0,0,2.79,2.34,23,174895.71,0
475,0,0,3.0,0,0,0,2.25,0.78,27,103666.83,0
476,3,0,30.0,0,0,0,3104.34,3.0,30,117310.979016494,0
477,0,0,3.0,0,0,0,2.61,1.86,23,117310.979016494,0
478,3,0,1051.89,0,6,6,968.64,205.95,46,45447.24,0
479,0,0,3.0,0,0,0,2.61,1.86,24,61653.75,0
480,0,0,3.0,0,0,0,2.58,1.74,23,72124.11,0
481,6,0,0.0,0,0,0,0.0,0.0,51,117310.979016494,0
482,0,3,3.0,0,3,6,2.58,1.74,31,59226.39,0
483,0,0,3.0,0,0,0,2.4,1.17,23,178385.4,0
484,0,0,0.0,0,0,0,0.0,0.0,23,80889.27,0
485,12,9,60.0,27,0,36,48.75,0.0,23,131768.82,0
486,3,0,53.55,0,0,0,404.22,0.18,44,65076.12,0
487,0,0,90.0,0,0,0,60.96,2.91,23,153874.08,0
488,3,0,0.0,0,6,6,0.0,0.0,36,131405.85,0
489,9,0,3.0,0,0,0,3.0,0.0,25,47063.07,0
490,0,12,150.0,3,0,15,157.53,124.14,23,63322.65,0
491,0,0,90.0,0,0,0,62.91,8.7,23,52266.21,0
492,0,0,0.0,0,0,0,0.0,0.0,68,68260.35,0
493,0,0,0.0,0,0,0,0.0,0.0,48,78217.08,1
494,0,0,3.0,0,3,3,2.55,1.62,23,117310.979016494,0
495,0,0,90.0,0,0,0,61.95,5.82,30,74322.15,0
496,6,12,840.0,3,0,15,617.25,171.75,23,117310.979016494,0
497,0,0,0.0,0,0,0,0.0,0.0,27,52297.41,0
498,0,0,0.0,0,0,0,0.0,0.0,54,82714.59,1
499,0,0,0.0,0,0,0,0.0,0.0,23,157568.34,0
500,3,0,30.0,0,9,9,24.54,13.59,51,209661.03,0
501,0,0,90.0,0,3,3,85.17,75.48,48,98790.54,0
502,0,0,0.0,0,0,0,0.0,0.0,21,127993.35,0
503,0,0,0.0,0,0,0,0.0,0.0,26,321608.34,0
504,0,0,64.89,3,3,6,48.78,51.45,23,117310.979016494,0
505,0,0,0.0,0,0,0,0.0,0.0,75,208128.96,0
506,0,0,0.0,0,6,6,0.0,0.0,31,30428.91,0
507,9,3,12.0,3,9,15,9.99,5.97,31,76627.71,0
508,0,0,90.0,0,0,0,85.86,77.58,23,42306.99,0
509,0,0,3.0,0,0,0,2.79,2.34,42,80669.64,0
510,6,18,776.82,15,6,39,1402.86,0.0,42,44556.51,0
511,6,0,0.0,0,3,3,0.0,0.0,26,181276.77,0
512,0,0,3.0,0,0,0,2.16,0.51,23,88348.02,0
513,0,0,0.0,3,30,33,0.0,0.0,44,404953.89,0
514,45,3,20150.85,15,3,21,13826.52,2760.03,51,130840.2,0
515,6,3,8859.72,3,3,9,6022.89,58.95,31,117310.979016494,0
516,0,0,0.0,0,0,0,0.0,0.0,25,48693.87,0
517,0,0,3.0,0,0,0,2.28,0.87,23,109252.08,0
518,0,0,3.0,0,0,0,2.04,0.09,23,32009.43,0
519,0,0,0.0,0,0,0,0.0,0.0,23,53316.12,0
520,0,0,90.0,0,0,0,69.69,29.04,22,42554.13,0
521,0,0,0.0,0,0,0,0.0,0.0,27,345158.7,0
522,0,0,0.0,0,0,0,0.0,0.0,41,56986.92,0
523,6,6,0.21,0,0,6,4.5,0.0,27,113549.43,0
524,9,0,3028.02,27,0,27,0.0,23.22,40,56713.35,0
525,0,0,15.0,0,0,0,13.17,9.48,31,70971.3,0
526,0,0,628.35,3,0,3,1082.7,0.0,55,46484.19,0
527,0,0,3.0,3,3,6,2.37,1.14,29,117310.979016494,0
528,0,0,20934.33,9,3,12,17820.9,967.74,48,117310.979016494,0
529,0,0,90.0,0,0,0,66.78,20.34,24,196317.9,0
530,21,45,17514.87,30,18,93,26317.08,1207.32,53,117310.979016494,0
531,6,9,1746.75,30,3,42,0.0,1.11,43,117310.979016494,0
532,21,45,146.82,51,3,99,88.83,0.0,75,22691.49,0
533,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
534,9,3,1203.0,3,39,45,2622.09,5460.24,58,143834.49,0
535,0,0,0.0,0,0,0,0.0,0.0,31,316101.57,0
536,6,0,19.98,3,3,6,41.25,0.0,34,91143.12,0
537,0,0,3.0,0,0,0,2.91,2.7,24,117310.979016494,0
538,0,0,0.0,0,0,0,0.0,0.0,24,316751.88,0
539,6,0,0.0,0,6,6,0.0,48999.99,67,104342.19,0
540,3,0,90.0,0,3,3,86.79,80.34,27,77153.61,0
541,0,0,3.0,0,0,0,2.34,0.99,24,117310.979016494,0
542,0,0,3.0,0,0,0,2.07,0.18,27,108880.56,0
543,0,0,0.0,0,0,0,0.0,0.0,43,49633.8,0
544,6,0,90.0,0,0,0,78.63,55.89,25,117310.979016494,0
545,0,6,0.0,6,3,15,24.81,0.0,46,107641.92,0
546,0,0,90.0,0,0,0,70.65,31.95,23,52571.22,0
547,0,0,3.0,3,0,3,3.0,0.0,23,38883.87,0
548,0,3,90.0,0,0,3,46.89,2.91,47,123091.23,0
549,0,0,0.0,0,0,0,0.0,0.0,26,286721.1,0
550,9,0,0.0,0,0,0,0.0,0.0,54,117310.979016494,0
551,0,0,3.0,0,0,0,2.04,0.09,27,348110.7,0
552,0,0,0.0,0,3,3,0.0,0.0,26,155719.35,0
553,0,0,3.0,0,0,0,2.88,2.61,33,38310.96,0
554,9,0,111.06,12,12,24,133.02,47.58,42,68494.32,0
555,0,0,15.0,0,0,0,11.79,5.34,24,120137.25,0
556,6,15,0.0,9,0,24,0.0,0.0,23,74987.61,0
557,0,0,3.0,0,6,6,2.34,1.05,23,158789.64,0
558,0,0,0.0,0,0,0,0.0,0.0,33,234673.53,0
559,0,0,3.0,0,0,0,2.85,2.52,23,48869.88,0
560,0,0,0.0,0,0,0,0.0,0.0,13,117310.979016494,0
561,3,0,3.0,0,0,0,2.85,2.55,29,112197.57,0
562,0,0,60.0,0,0,0,55.35,46.02,23,104790.18,0
563,0,0,28.02,0,3,3,74.01,0.0,24,73150.53,0
564,0,0,3.0,0,0,0,2.52,1.59,23,108418.71,0
565,3,12,7.74,0,3,15,215.88,0.0,42,117310.979016494,0
566,0,48,72.3,9,3,60,55.83,3.87,25,117310.979016494,0
567,0,0,3.0,0,0,0,2.85,2.55,23,117310.979016494,0
568,18,30,0.0,21,6,57,0.0,0.0,61,117310.979016494,1
569,0,0,51.99,3,0,3,0.0,0.0,23,71609.37,0
570,0,0,0.0,0,3,3,0.0,0.0,32,110661.15,1
571,0,0,0.0,0,0,0,0.0,0.0,37,43408.83,1
572,3,0,67.86,6,0,6,29.16,1.59,26,41059.44,0
573,0,0,0.0,0,0,0,0.0,0.0,23,61655.25,0
574,0,0,0.0,0,0,0,0.0,0.0,23,176283.63,0
575,15,18,15756.03,15,3,36,24721.68,0.0,41,93660.99,0
576,0,0,3.0,0,0,0,2.13,0.42,23,111304.62,0
577,0,0,3.0,0,0,0,2.1,0.33,28,44159.34,0
578,12,0,5207.85,9,21,30,0.0,10081.44,40,208519.2,0
579,0,0,3.0,0,0,0,2.04,0.09,23,124669.14,0
580,0,0,0.0,0,3,3,0.0,0.0,35,98377.44,0
581,0,0,3.0,0,0,0,2.13,0.39,24,108487.56,0
582,0,0,3.0,0,0,0,2.64,1.89,25,75250.92,0
583,3,30,246.51,24,18,72,180.6,58.65,45,49337.97,0
584,0,0,3.0,0,0,0,2.46,1.38,24,158954.16,0
585,0,0,3.0,0,0,0,2.4,1.23,27,117310.979016494,0
586,3,3,159.9,12,3,18,143.1,16.14,36,117310.979016494,0
587,0,0,0.0,0,0,0,0.0,0.0,23,58455.93,0
588,9,3,40200.0,9,9,21,20980.65,16741.92,53,176365.56,0
589,0,0,30.0,0,0,0,20.34,0.99,23,50298.81,0
590,0,0,3.0,0,0,0,2.04,0.09,25,48202.71,0
591,0,0,27102.12,0,0,0,9036.15,1.59,23,117310.979016494,0
592,0,0,0.0,0,0,0,0.0,0.0,23,74373.66,0
593,0,0,0.0,0,0,0,0.0,0.0,27,117310.979016494,0
594,0,0,3.0,0,0,0,2.13,0.39,23,208516.08,0
595,0,0,3.0,0,0,0,2.07,0.21,23,39318.18,0
596,18,9,0.0,3,18,30,28.05,0.0,49,67823.52,1
597,0,3,116.82,9,3,15,80.88,5.82,34,117310.979016494,0
598,6,24,258.54,30,15,69,279.18,25.86,40,117310.979016494,0
599,6,0,64.02,3,0,3,49.41,77.58,23,117441.63,0
600,0,3,0.0,0,0,3,87.09,0.0,23,76049.52,0
601,3,0,20.31,3,0,3,16.14,0.0,38,117310.979016494,1
602,0,0,104.49,6,0,6,232.26,0.0,23,288768.87,0
603,15,9,685.98,6,3,18,0.0,0.0,48,130806.78,0
604,0,0,0.0,3,3,6,0.0,0.0,23,117310.979016494,0
605,0,0,0.0,0,3,3,0.0,0.0,27,294409.08,0
606,3,0,0.0,0,0,0,0.0,0.0,52,160862.19,0
607,0,0,0.0,0,3,3,0.0,0.0,51,133072.44,0
608,0,0,28.11,0,0,0,29.07,0.0,54,107638.29,0
609,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
610,0,0,3.0,0,0,0,2.55,1.68,26,59776.17,0
611,0,0,0.0,0,0,0,0.0,0.0,27,75693.39,0
612,15,15,1258.77,30,9,54,839.76,589.32,35,74688.81,0
613,0,0,9880.89,0,3,3,7468.5,658.08,71,126313.98,0
614,0,0,3.0,0,0,0,2.43,1.32,26,84112.26,0
615,0,0,77.16,3,15,18,69.3,113.97,32,164043.09,0
616,3,3,32142.87,27,6,36,0.0,0.0,36,174064.89,0
617,0,0,3.0,0,3,3,2.34,1.05,25,208363.68,0
618,36,36,0.0,21,3,60,0.0,0.0,83,217192.89,0
619,3,0,0.0,3,0,3,0.0,0.0,24,117310.979016494,0
620,0,0,207.33,0,0,0,426.18,0.0,23,73717.59,0
621,0,0,0.0,0,0,0,0.0,0.0,30,207467.73,0
622,6,0,5.04,6,0,6,5.52,0.0,44,83720.97,0
623,0,0,30.0,0,3,3,24.84,14.52,26,118465.02,0
624,3,0,0.0,3,0,3,84.0,0.0,23,146764.41,0
625,0,0,90.0,0,0,0,83.01,69.0,27,91720.41,0
626,0,3,3.0,0,0,3,2.58,1.74,24,59378.82,0
627,0,0,0.0,0,0,0,0.0,0.0,29,80329.74,0
628,0,0,6.0,0,0,0,4.14,0.39,23,61897.08,0
629,3,12,60.0,3,6,21,39.57,22.74,31,99613.92,0
630,0,0,3.39,0,0,0,2.34,0.6,23,89154.72,0
631,0,0,0.0,0,0,0,0.0,0.0,23,127179.03,0
632,3,3,3.0,0,0,3,2.07,0.18,23,30085.95,0
633,3,9,150.0,3,15,27,0.0,15.0,48,124710.93,0
634,9,6,3.0,6,15,27,5483.82,16445.46,46,81963.69,0
635,0,0,90.0,0,6,6,87.0,81.0,46,111086.91,0
636,6,3,60.0,0,6,9,54.69,44.04,54,49550.58,0
637,12,3,0.0,12,0,15,0.0,0.0,23,126313.8,0
638,12,6,480.03,21,0,27,1179.84,13.5,27,226847.76,0
639,0,0,0.0,0,0,0,0.0,0.0,43,140622.51,0
640,0,3,69.0,6,3,12,79.5,0.0,23,41779.98,1
641,0,0,0.0,0,3,3,0.0,0.0,87,117310.979016494,0
642,0,0,11859.66,6,0,6,20070.9,487.53,23,335295.78,0
643,0,0,3.0,0,0,0,2.64,1.95,26,78549.69,0
644,0,3,313.02,0,0,3,425.34,0.0,37,18562.08,0
645,0,0,0.0,0,0,0,0.0,0.0,23,39188.67,0
646,0,0,0.0,0,0,0,0.0,0.0,58,106442.1,0
647,0,0,90.0,0,0,0,68.7,26.13,23,145934.73,0
648,3,0,3.0,0,0,0,2.61,1.83,25,34261.38,0
649,0,0,0.0,0,0,0,0.0,0.0,26,87772.11,0
650,0,0,3.0,0,0,0,2.04,0.09,24,97328.37,0
651,0,0,60.0,0,0,0,41.94,5.79,23,57863.13,0
652,0,0,2.88,0,0,0,2.94,0.0,38,83849.01,0
653,0,27,160.68,24,6,57,132.21,29.04,42,95829.87,0
654,0,0,3.0,0,0,0,2.13,0.42,23,119106.66,0
655,6,0,30.0,3,0,3,22.68,8.01,32,80292.96,0
656,0,0,0.0,0,0,0,0.0,0.0,23,94784.61,0
657,0,0,3.0,0,0,0,31.62,1.74,23,121691.04,0
658,9,6,150.0,3,6,15,124.2,72.57,35,147039.69,0
659,0,0,3.0,0,0,0,2.85,2.55,25,117310.979016494,0
660,0,0,0.0,0,0,0,0.0,0.0,25,106809.6,0
661,0,0,3.0,6,0,6,2.79,2.34,36,117310.979016494,0
662,3,114,3658.05,108,48,270,3107.67,533.34,32,96138.12,0
663,0,0,0.0,9,9,18,0.0,0.0,40,109428.78,0
664,0,0,2.76,3,0,3,2.88,0.0,24,66846.72,0
665,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
666,6,33,25.8,30,18,81,12.84,4.98,30,39021.87,0
667,6,0,15.6,0,3,3,24.78,43.17,26,87850.32,0
668,3,51,0.0,45,90,186,0.0,0.69,34,76417.53,0
669,0,0,0.0,0,0,0,0.0,0.0,51,113696.82,0
670,0,6,522.81,9,3,18,398.19,220.62,36,95510.49,0
671,6,18,261.72,18,3,39,307.23,0.0,30,68610.66,0
672,0,0,3.0,0,0,0,2.85,2.55,24,117310.979016494,0
673,0,0,3.0,0,0,0,2.82,2.43,32,124070.1,0
674,6,6,105.0,3,12,21,155.07,32.64,45,23559.15,0
675,0,0,60.0,0,9,9,46.65,19.98,55,117310.979016494,0
676,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
677,0,0,15.0,6,0,6,10.68,2.01,38,117310.979016494,0
678,0,0,0.0,0,0,0,0.0,0.0,40,117310.979016494,0
679,3,3,145.02,9,3,15,147.51,0.0,47,43500.96,0
680,0,0,3.0,0,0,0,2.04,0.09,23,95729.85,0
681,0,0,10800.0,6,12,18,7664.52,1393.53,45,117310.979016494,0
682,0,0,90.0,6,0,6,68.01,24.03,23,60021.21,0
683,0,3,150.0,0,12,15,426.63,74.97,36,19546.5,0
684,0,3,91.89,18,9,30,47.64,21.0,28,59889.21,0
685,15,75,0.0,48,3,126,0.0,0.0,36,28205.67,0
686,0,0,1.14,3,3,6,2.58,0.0,23,36162.15,0
687,0,3,1419.99,3,12,18,927.03,116.13,29,108659.43,0
688,0,0,3.0,0,0,0,3.0,0.0,23,117310.979016494,0
689,0,0,3.0,0,0,0,2.28,0.84,25,63015.72,0
690,18,0,300.0,3,33,36,425.82,677.43,44,86188.17,0
691,0,0,0.0,0,0,0,0.0,0.0,48,162146.61,0
692,0,0,0.0,0,0,0,0.0,0.0,23,83053.14,0
693,15,0,153.0,0,3,3,131.73,89.22,25,647160.72,0
694,0,0,3.0,0,0,0,2.37,1.08,27,104032.53,0
695,0,0,3.0,0,0,0,2.88,2.61,24,47335.98,0
696,6,12,48.75,9,9,30,45.99,14.04,44,117310.979016494,0
697,0,0,0.0,0,0,0,0.0,0.0,36,176361.87,0
698,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
699,0,0,0.0,0,0,0,0.0,0.0,23,112709.19,0
700,0,0,3.0,0,0,0,2.28,0.87,54,54614.13,1
701,0,0,0.0,0,0,0,0.0,0.0,40,63359.46,0
702,0,0,0.0,0,0,0,0.0,0.0,23,42495.66,0
703,15,0,33654.54,0,0,0,0.0,3378.42,84,117310.979016494,0
704,0,0,11.13,0,0,0,13.08,0.0,74,55837.71,0
705,3,0,0.0,0,0,0,0.0,0.0,23,68016.72,0
706,0,0,14892.84,3,3,6,0.0,5807.43,45,117310.979016494,0
707,0,0,3.0,0,0,0,2.31,0.96,23,148532.61,0
708,0,0,13.8,0,3,3,20.97,35.31,23,97791.18,0
709,0,0,120.0,3,0,3,112.86,98.55,23,72868.89,0
710,42,0,12.0,0,12,12,11.28,9.81,27,54073.74,0
711,3,0,90.0,0,9,9,86.91,80.7,23,46868.1,0
712,3,0,1334.46,9,0,9,558.15,39.99,38,108463.23,0
713,6,60,56.01,24,18,102,86.88,150.0,53,117310.979016494,0
714,0,0,90.0,0,0,0,78.99,57.0,25,153147.84,0
715,0,3,450.0,0,0,3,336.72,356.91,30,91470.66,0
716,0,0,3.0,0,0,0,2.28,0.87,24,40498.26,0
717,0,0,0.0,0,0,0,0.0,0.0,43,75207.09,1
718,0,0,90.0,0,0,0,60.99,3.0,27,117310.979016494,0
719,6,0,0.0,3,15,18,0.0,0.0,70,186867.63,1
720,0,6,517.2,9,15,30,420.84,17.46,47,109737.84,0
721,0,0,0.0,0,0,0,0.0,0.0,45,126878.64,0
722,0,0,0.0,0,0,0,0.0,0.0,23,96973.86,0
723,0,0,0.0,0,0,0,0.0,0.0,26,107481.51,0
724,0,0,0.0,0,0,0,0.0,0.0,23,68272.05,0
725,0,0,3.0,0,0,0,2.64,1.95,27,72557.76,0
726,0,0,15.0,0,0,0,13.68,11.04,23,72186.15,0
727,0,0,0.0,0,0,0,0.0,0.0,26,87899.88,0
728,0,0,84.21,9,3,12,87.12,0.0,29,117310.979016494,0
729,0,0,3.0,0,0,0,2.58,1.74,24,125299.38,0
730,3,6,60.0,0,3,9,790.92,35.19,37,117310.979016494,0
731,0,0,90.0,0,0,0,83.01,69.0,23,104298.45,0
732,0,0,0.0,0,3,3,0.0,0.0,38,107352.0,1
733,0,0,3.0,0,0,0,2.1,0.27,23,66245.79,0
734,36,3,10059.93,6,0,9,3376.08,8.28,78,94628.88,0
735,0,0,90.0,0,0,0,66.78,20.34,23,126516.57,0
736,0,0,90.0,0,0,0,62.91,8.7,27,55318.92,0
737,0,3,167.43,0,0,3,205.14,3.0,23,96571.53,0
738,18,27,15719.7,36,3,66,11035.53,0.0,30,94124.22,0
739,3,12,479.73,27,0,39,886.62,0.0,23,421804.32,0
740,0,0,3.0,0,0,0,2.07,0.21,25,52307.64,0
741,0,0,0.0,0,0,0,0.0,0.0,55,90552.18,0
742,3,0,3.0,0,0,0,2.85,2.52,25,202105.98,0
743,3,0,15.0,0,0,0,12.75,8.25,23,86974.53,0
744,0,0,3.0,0,3,3,2.94,2.79,23,31210.98,0
745,9,0,60.0,0,0,0,52.26,36.78,25,114371.28,0
746,0,0,0.0,0,0,0,0.0,0.0,37,39192.66,0
747,0,0,60.0,0,0,0,40.68,2.01,23,133262.1,0
748,0,0,0.0,0,0,0,0.0,0.0,59,117310.979016494,0
749,3,6,3.0,6,0,12,77.52,0.42,26,117310.979016494,0
750,3,0,8000.01,18,0,18,0.0,193.56,42,150266.67,0
751,0,0,2.22,0,0,0,2.61,0.0,51,65798.28,0
752,12,9,3.0,0,0,9,91.29,0.78,37,53060.07,1
753,0,9,0.0,3,0,12,51.84,0.0,27,291264.39,0
754,6,9,4745.55,15,0,24,2707.05,200.01,41,113133.96,0
755,0,0,3.0,0,3,3,2.25,0.72,28,66789.48,0
756,0,0,3.0,3,0,3,2.4,1.2,26,60496.8,0
757,3,0,0.0,0,0,0,0.0,0.0,31,117310.979016494,0
758,0,0,0.0,0,0,0,0.0,0.0,42,116379.66,0
759,9,3,8432.19,0,6,9,23254.32,0.0,39,65711.07,0
760,0,0,3.0,0,3,3,2.55,1.68,27,85016.58,0
761,3,0,4360.44,6,15,21,4267.29,3394.26,57,128703.39,0
762,0,0,90.0,0,0,0,66.99,21.0,24,117310.979016494,0
763,0,0,3.0,0,0,0,2.73,2.22,23,97885.08,0
764,12,12,57.42,12,3,27,43.32,0.0,47,185908.23,0
765,3,9,15000.0,0,39,48,14020.83,12096.78,56,93282.48,0
766,0,0,0.0,0,0,0,0.0,0.0,49,54193.8,0
767,0,0,2723.34,3,0,3,0.0,6.3,23,336642.21,0
768,12,12,2464.86,18,30,60,1313.4,5.34,37,117310.979016494,0
769,6,0,3.0,0,3,3,2.28,0.87,24,71125.86,0
770,0,0,3.0,0,0,0,2.25,0.78,26,86016.6,0
771,3,9,676.02,15,9,33,634.11,62.07,35,50366.46,0
772,3,9,94.98,15,9,33,94.29,0.0,41,29787.0,0
773,6,36,659.94,24,42,102,329.55,300.39,34,145861.5,1
774,0,0,0.0,0,3,3,0.0,0.0,37,152964.27,0
775,0,0,150.0,0,3,3,141.39,124.14,23,71883.39,0
776,3,0,325.74,6,0,6,341.49,8.7,33,109049.46,0
777,3,0,90.0,0,0,0,69.69,29.04,24,121594.56,0
778,21,6,25.77,24,51,81,14.55,16.95,60,60909.36,0
779,0,18,11926.11,21,12,51,8547.39,1747.95,34,55760.88,0
780,12,3,15357.75,12,12,27,6439.98,2034.18,47,81589.71,0
781,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
782,0,0,0.0,0,0,0,0.0,0.0,33,117310.979016494,0
783,9,18,60.0,33,6,57,34.77,3.87,44,117008.19,0
784,0,0,3.0,0,0,0,2.49,1.44,23,117310.979016494,0
785,21,15,60127.29,18,3,36,26106.06,8275.86,35,68109.27,0
786,0,0,0.0,0,0,0,0.0,0.0,29,117310.979016494,0
787,0,0,6.0,3,9,12,5.58,4.77,27,117310.979016494,0
788,15,3,29.94,18,0,21,18.48,0.0,38,117310.979016494,1
789,3,3,90.0,6,0,9,60.96,2.91,23,48044.01,0
790,3,3,17000.04,6,12,21,23500.02,0.0,55,117310.979016494,0
791,3,9,308.07,15,21,45,230.43,39.99,44,45634.38,0
792,0,0,0.0,0,0,0,0.0,0.0,23,33822.21,0
793,0,0,0.0,0,0,0,0.0,0.0,55,212122.23,0
794,0,0,6.0,0,0,0,4.2,0.57,24,77952.15,0
795,0,0,3.0,0,0,0,2.55,1.62,23,117310.979016494,0
796,0,0,0.0,0,0,0,0.0,0.0,23,125060.82,0
797,0,0,3.0,0,0,0,2.22,0.69,36,117310.979016494,0
798,0,0,45.0,0,3,3,42.0,36.0,37,117310.979016494,0
799,0,0,0.0,3,0,3,6.0,0.0,23,62760.99,0
800,0,0,0.0,0,0,0,0.0,0.0,34,79208.28,1
801,0,0,90.0,0,0,0,60.96,2.91,23,242310.72,0
802,21,15,0.0,24,27,66,0.0,0.0,51,71392.92,0
803,0,0,3.0,0,0,0,2.46,1.38,30,82428.81,0
804,12,3,8055.99,12,0,15,3995.64,3870.96,55,117310.979016494,0
805,0,0,90.0,0,0,0,66.99,21.0,23,56154.66,0
806,3,0,15.0,9,0,9,40.29,8.01,23,85878.51,0
807,0,0,3.0,0,0,0,2.34,1.05,23,306766.05,0
808,0,0,0.0,0,3,3,0.0,0.0,25,63400.29,0
809,3,0,15.0,0,0,0,3236.76,9680.31,85,108964.86,0
810,0,0,6.0,0,0,0,5.01,3.03,23,83247.06,0
811,0,3,3.0,0,0,3,2.37,1.14,25,34571.97,0
812,0,0,3.0,0,0,0,2.64,1.89,53,71700.78,0
813,12,9,4150.38,9,0,18,3126.78,0.0,58,187696.74,0
814,3,3,15.0,0,3,6,11.49,4.47,36,52338.66,0
815,6,12,841.98,6,0,18,1105.23,0.0,40,91879.2,0
816,6,9,30.0,6,3,18,63.66,9.0,31,117310.979016494,0
817,6,0,5888.88,6,3,9,4529.64,1700.01,44,154497.0,0
818,0,0,90.0,0,0,0,106.2,43.56,22,36847.92,0
819,6,0,90.0,0,0,0,63.87,11.61,22,117310.979016494,0
820,0,0,3.0,0,0,0,2.58,1.77,28,81821.16,0
821,0,0,2.82,0,0,0,2.91,0.0,23,219672.66,0
822,0,0,0.0,0,0,0,0.0,0.0,53,161390.97,0
823,3,0,6000.0,3,6,9,4064.52,193.56,44,93003.27,0
824,0,3,90.0,0,0,3,60.96,2.91,22,124968.45,0
825,0,0,3.0,0,0,0,2.85,2.52,25,36710.88,0
826,0,0,0.0,0,0,0,0.0,0.0,23,328156.86,0
827,9,3,3.0,0,0,3,2.04,0.09,24,189880.17,0
828,12,6,4154.37,39,0,45,2087.13,0.0,40,39238.5,0
